ID,DT_Dec,Year_Dec,Month_Dec,Day_Dec,DEC,Flag_Approved,Channel,Age,State,Income,Spend @M4,
28173,20/07/2022,2022,7,20,A,1,ONLINE,46,Sonora," 2,424 "," 2,068 ",
28174,25/07/2022,2022,7,25,A,1,ONLINE,35,Jalisco," 3,030 "," 2,882 ",
28175,15/07/2022,2022,7,15,A,1,TMK,44,Ciudad de Mexico," 2,364 "," 3,137 ",
28176,20/07/2022,2022,7,20,A,1,ONLINE,36,Aguascalientes," 2,424 "," 4,353 ",
28177,05/07/2022,2022,7,5,A,1,ONLINE,42,Nuevo Leon," 1,818 "," 5,923 ",
28178,15/07/2022,2022,7,15,A,1,TMK,32,Estado de Mexico," 1,758 "," 1,989 ",
28179,15/07/2022,2022,7,15,A,1,TMK,41,Sonora," 2,727 ", 913 ,
28180,22/07/2022,2022,7,22,A,1,ONLINE,33,Tabasco," 1,212 "," 1,483 ",
28181,05/07/2022,2022,7,5,A,1,ONLINE,46,Quintana Roo," 2,424 ", 838 ,
28182,07/07/2022,2022,7,7,A,1,ONLINE,62,," 3,333 "," 2,092 ",
28183,15/07/2022,2022,7,15,A,1,TMK,73,Nuevo Leon," 1,758 ", 347 ,
28184,25/07/2022,2022,7,25,A,1,ONLINE,32,Queretaro," 1,152 "," 1,410 ",
28185,20/07/2022,2022,7,20,A,1,ONLINE,67,Jalisco," 6,061 ", 543 ,
28186,05/07/2022,2022,7,5,A,1,ONLINE,35,Nuevo Leon," 1,030 ", 652 ,
28187,15/07/2022,2022,7,15,A,1,TMK,39,Ciudad de Mexico," 3,939 ", 63 ,
28188,05/07/2022,2022,7,5,A,1,TMK,59,Michoacan de Ocampo," 3,030 "," 3,096 ",
28189,11/07/2022,2022,7,11,A,1,ONLINE,37,Chihuahua," 9,091 "," 1,150 ",
28190,15/07/2022,2022,7,15,A,1,TMK,42,Ciudad de Mexico," 2,727 ", 567 ,
28191,20/07/2022,2022,7,20,A,1,ONLINE,38,Estado de Mexico, 970 ," 3,285 ",
28192,05/07/2022,2022,7,5,A,1,TMK,43,Ciudad de Mexico," 1,576 ", 667 ,
28193,20/07/2022,2022,7,20,A,1,ONLINE,35,Queretaro," 1,091 "," 3,497 ",
28194,07/07/2022,2022,7,7,A,1,TMK,42,Estado de Mexico," 2,424 "," 11,338 ",
28195,20/07/2022,2022,7,20,A,1,ONLINE,43,Nuevo Leon," 1,121 "," 2,570 ",
28196,03/06/2022,2022,6,3,A,1,ONLINE,45,," 1,818 "," 1,418 ",
28197,20/07/2022,2022,7,20,A,1,ONLINE,37,Nuevo Leon," 1,091 "," 2,472 ",
28198,07/07/2022,2022,7,7,A,1,ONLINE,40,Oaxaca," 1,939 "," 1,230 ",
28199,22/07/2022,2022,7,22,A,1,ONLINE,64,Ciudad de Mexico," 6,970 "," 16,258 ",
28200,05/07/2022,2022,7,5,A,1,ONLINE,37,Jalisco," 1,818 "," 7,652 ",
28201,20/06/2022,2022,6,20,A,1,TMK,57,Yucatan," 5,455 "," 1,644 ",
28202,05/07/2022,2022,7,5,A,1,TMK,35,Hidalgo," 2,182 "," 1,603 ",
28203,07/07/2022,2022,7,7,A,1,ONLINE,37,Nuevo Leon," 1,515 "," 4,882 ",
28204,20/07/2022,2022,7,20,A,1,ONLINE,36,Nuevo Leon," 2,121 "," 3,362 ",
28205,03/06/2022,2022,6,3,A,1,ONLINE,47,," 2,121 "," 1,242 ",
28206,05/07/2022,2022,7,5,A,1,TMK,63,Baja California," 1,818 ", 538 ,
28207,07/07/2022,2022,7,7,A,1,ONLINE,40,Veracruz de Ignacio de la Llave," 2,424 "," 2,310 ",
28208,20/07/2022,2022,7,20,A,1,ONLINE,39,Puebla," 10,909 ", 891 ,
28209,25/07/2022,2022,7,25,A,1,ONLINE,39,Guanajuato," 1,212 "," 3,480 ",
28210,20/07/2022,2022,7,20,A,1,ONLINE,34,Ciudad de Mexico," 1,152 ", 511 ,
28211,05/07/2022,2022,7,5,A,1,ONLINE,38,Puebla," 1,515 ", 660 ,
28212,20/07/2022,2022,7,20,A,1,ONLINE,50,Sinaloa," 2,121 "," 4,854 ",
28213,20/07/2022,2022,7,20,A,1,ONLINE,32,Ciudad de Mexico," 1,515 "," 5,019 ",
28214,07/07/2022,2022,7,7,A,1,ONLINE,45,Sonora," 30,303 "," 6,618 ",
28215,11/07/2022,2022,7,11,A,1,ONLINE,37,Ciudad de Mexico," 1,212 "," 5,535 ",
28216,20/07/2022,2022,7,20,A,1,ONLINE,34,Estado de Mexico," 2,727 "," 2,478 ",
28217,22/07/2022,2022,7,22,A,1,TMK,35,Ciudad de Mexico," 2,970 ", 889 ,
28218,11/07/2022,2022,7,11,A,1,ONLINE,38,Nuevo Leon," 1,889 "," 3,744 ",
28219,05/07/2022,2022,7,5,A,1,TMK,59,Jalisco," 1,455 "," 1,244 ",
28220,05/07/2022,2022,7,5,A,1,ONLINE,37,," 1,212 "," 3,100 ",
28221,22/07/2022,2022,7,22,A,1,ONLINE,46,Ciudad de Mexico," 2,000 "," 4,230 ",
28222,05/07/2022,2022,7,5,A,1,ONLINE,37,Hidalgo, 909 , 636 ,
28223,07/07/2022,2022,7,7,A,1,ONLINE,69,Yucatan," 2,424 "," 3,073 ",
28224,07/07/2022,2022,7,7,A,1,ONLINE,32,Colima," 3,030 "," 1,632 ",
28225,11/07/2022,2022,7,11,A,1,ONLINE,40,Jalisco, 909 , 535 ,
28226,20/07/2022,2022,7,20,A,1,ONLINE,37,Jalisco," 1,939 "," 6,317 ",
28227,05/07/2022,2022,7,5,A,1,TMK,47,Baja California," 5,758 "," 4,999 ",
28228,05/07/2022,2022,7,5,A,1,ONLINE,32,Queretaro," 4,242 "," 7,114 ",
28229,11/07/2022,2022,7,11,A,1,ONLINE,51,Yucatan," 1,939 "," 5,272 ",
28230,22/07/2022,2022,7,22,A,1,ONLINE,41,Ciudad de Mexico, 909 , 964 ,
28231,05/07/2022,2022,7,5,A,1,TMK,34,Ciudad de Mexico," 3,030 "," 3,957 ",
28232,07/07/2022,2022,7,7,A,1,ONLINE,43,Guanajuato," 2,424 "," 6,872 ",
28233,11/07/2022,2022,7,11,A,1,ONLINE,30,Aguascalientes," 2,727 "," 1,085 ",
28234,07/07/2022,2022,7,7,A,1,ONLINE,36,Ciudad de Mexico," 2,036 "," 3,932 ",
28235,07/07/2022,2022,7,7,A,1,ONLINE,50,Baja California Sur, 970 ," 1,500 ",
28236,05/07/2022,2022,7,5,A,1,ONLINE,33,Estado de Mexico," 1,212 "," 4,534 ",
28237,05/07/2022,2022,7,5,A,1,ONLINE,46,Estado de Mexico," 1,818 "," 1,104 ",
28238,22/07/2022,2022,7,22,A,1,ONLINE,40,San Luis Potosi," 1,515 "," 3,898 ",
28239,11/07/2022,2022,7,11,A,1,ONLINE,58,Coahuila de Zaragoza," 1,818 "," 1,107 ",
28240,20/07/2022,2022,7,20,A,1,ONLINE,43,Ciudad de Mexico," 2,303 "," 14,530 ",
28241,07/07/2022,2022,7,7,A,1,TMK,37,Estado de Mexico," 1,515 ", 533 ,
28242,11/07/2022,2022,7,11,A,1,ONLINE,39,Oaxaca, 909 , 892 ,
28243,25/07/2022,2022,7,25,A,1,TMK,39,Estado de Mexico," 1,812 "," 1,757 ",
28244,05/07/2022,2022,7,5,A,1,ONLINE,37,Jalisco," 2,061 "," 2,390 ",
28245,07/07/2022,2022,7,7,A,1,TMK,35,Ciudad de Mexico," 1,515 ", 363 ,
28246,05/07/2022,2022,7,5,A,1,ONLINE,35,Nuevo Leon," 2,121 "," 3,550 ",
28247,07/07/2022,2022,7,7,A,1,TMK,42,Ciudad de Mexico," 1,515 "," 1,830 ",
28248,05/07/2022,2022,7,5,A,1,ONLINE,50,Durango," 1,818 ", 215 ,
28249,07/07/2022,2022,7,7,A,1,TMK,42,Yucatan," 2,424 "," 1,484 ",
28250,11/07/2022,2022,7,11,A,1,ONLINE,45,Nuevo Leon," 3,455 "," 3,502 ",
28251,20/07/2022,2022,7,20,A,1,ONLINE,44,Yucatan," 3,636 "," 3,228 ",
28252,05/07/2022,2022,7,5,A,1,ONLINE,51,," 1,818 "," 2,549 ",
28253,20/07/2022,2022,7,20,A,1,ONLINE,40,Ciudad de Mexico," 2,424 "," 10,234 ",
28254,24/05/2022,2022,5,24,A,1,ONLINE,61,Nuevo Leon," 2,424 ", 669 ,
28255,22/07/2022,2022,7,22,A,1,ONLINE,33,Puebla, 909 , 527 ,
28256,06/07/2022,2022,7,6,A,1,TMK,48,Veracruz de Ignacio de la Llave," 6,176 "," 2,396 ",
28257,22/07/2022,2022,7,22,A,1,ONLINE,37,Ciudad de Mexico," 2,788 "," 4,211 ",
28258,25/07/2022,2022,7,25,A,1,TMK,34,Nuevo Leon," 21,212 "," 3,647 ",
28259,11/07/2022,2022,7,11,A,1,TMK,38,Michoacan de Ocampo," 2,364 ", 792 ,
28260,11/07/2022,2022,7,11,A,1,TMK,45,Ciudad de Mexico," 4,182 "," 1,083 ",
28261,07/07/2022,2022,7,7,A,1,ONLINE,47,Queretaro," 2,061 "," 2,367 ",
28262,06/07/2022,2022,7,6,A,1,ONLINE,43,," 3,030 "," 5,171 ",
28263,20/07/2022,2022,7,20,A,1,ONLINE,41,Estado de Mexico," 3,030 "," 6,613 ",
28264,22/07/2022,2022,7,22,A,1,ONLINE,50,Yucatan," 1,212 "," 3,144 ",
28265,20/07/2022,2022,7,20,A,1,ONLINE,35,Nuevo Leon," 1,879 "," 4,394 ",
28266,22/07/2022,2022,7,22,A,1,ONLINE,43,Estado de Mexico," 1,636 "," 1,555 ",
28267,11/07/2022,2022,7,11,A,1,ONLINE,47,Ciudad de Mexico," 3,939 ", 971 ,
28268,07/07/2022,2022,7,7,A,1,ONLINE,38,Veracruz de Ignacio de la Llave," 1,455 "," 3,727 ",
28269,20/07/2022,2022,7,20,A,1,ONLINE,36,Nuevo Leon," 2,067 "," 1,277 ",
28270,20/07/2022,2022,7,20,A,1,ONLINE,49,Jalisco," 3,818 "," 13,319 ",
28271,11/07/2022,2022,7,11,A,1,ONLINE,42,Ciudad de Mexico," 1,485 "," 2,181 ",
28272,07/07/2022,2022,7,7,A,1,ONLINE,38,Queretaro, 909 ," 1,190 ",
28273,11/07/2022,2022,7,11,A,1,ONLINE,39,Yucatan," 2,424 "," 1,666 ",
28274,20/07/2022,2022,7,20,A,1,ONLINE,56,Chihuahua," 9,091 "," 24,515 ",
28275,11/07/2022,2022,7,11,A,1,ONLINE,36,Tabasco," 1,091 ", 644 ,
28276,22/07/2022,2022,7,22,A,1,ONLINE,36,Estado de Mexico," 1,758 ", 710 ,
28277,11/07/2022,2022,7,11,A,1,ONLINE,33,Ciudad de Mexico," 1,515 "," 2,771 ",
28278,20/07/2022,2022,7,20,A,1,ONLINE,40,Ciudad de Mexico," 2,727 "," 3,733 ",
28279,22/07/2022,2022,7,22,A,1,ONLINE,42,Estado de Mexico," 1,152 ", 765 ,
28280,06/07/2022,2022,7,6,A,1,ONLINE,43,Sinaloa," 2,667 "," 1,844 ",
28281,22/07/2022,2022,7,22,A,1,ONLINE,35,Ciudad de Mexico," 1,212 "," 2,737 ",
28282,06/07/2022,2022,7,6,A,1,TMK,36,Estado de Mexico," 1,758 ", 731 ,
28283,11/07/2022,2022,7,11,A,1,ONLINE,35,Sonora," 2,121 "," 3,868 ",
28284,06/07/2022,2022,7,6,A,1,ONLINE,43,Jalisco," 3,636 "," 4,587 ",
28285,03/06/2022,2022,6,3,A,1,ONLINE,41,Yucatan," 1,333 "," 1,134 ",
28286,11/07/2022,2022,7,11,A,1,ONLINE,43,Nuevo Leon," 9,091 "," 17,077 ",
28287,07/07/2022,2022,7,7,A,1,ONLINE,72,Michoacan de Ocampo," 2,121 ", 634 ,
28288,03/06/2022,2022,6,3,A,1,TMK,39,Estado de Mexico," 1,818 ", 539 ,
28289,22/07/2022,2022,7,22,A,1,ONLINE,43,Ciudad de Mexico," 4,000 "," 6,476 ",
28290,06/07/2022,2022,7,6,A,1,TMK,45,Nuevo Leon," 3,515 "," 5,756 ",
28291,20/07/2022,2022,7,20,A,1,ONLINE,37,Nayarit," 1,030 "," 1,940 ",
28292,11/07/2022,2022,7,11,A,1,ONLINE,35,Estado de Mexico," 1,212 "," 1,345 ",
28293,20/07/2022,2022,7,20,A,1,ONLINE,42,Queretaro, 970 ," 1,063 ",
28294,07/07/2022,2022,7,7,A,1,ONLINE,37,Quintana Roo," 9,091 "," 1,260 ",
28295,20/07/2022,2022,7,20,A,1,ONLINE,45,Oaxaca," 1,212 "," 1,797 ",
28296,06/07/2022,2022,7,6,A,1,TMK,43,," 1,818 "," 9,109 ",
28297,07/07/2022,2022,7,7,A,1,ONLINE,69,Estado de Mexico," 4,848 "," 1,312 ",
28298,03/06/2022,2022,6,3,A,1,TMK,37,Baja California," 1,576 "," 1,937 ",
28299,06/07/2022,2022,7,6,A,1,ONLINE,42,Coahuila de Zaragoza," 3,298 "," 8,390 ",
28300,11/07/2022,2022,7,11,A,1,TMK,34,Ciudad de Mexico," 1,515 "," 2,931 ",
28301,22/07/2022,2022,7,22,A,1,ONLINE,36,Estado de Mexico," 1,818 "," 2,860 ",
28302,06/07/2022,2022,7,6,A,1,ONLINE,40,Ciudad de Mexico," 5,867 "," 14,225 ",
28303,20/07/2022,2022,7,20,A,1,ONLINE,35,Nuevo Leon," 1,515 "," 1,647 ",
28304,22/07/2022,2022,7,22,A,1,ONLINE,36,Quintana Roo, 909 ," 6,502 ",
28305,25/07/2022,2022,7,25,A,1,TMK,36,Puebla," 1,818 "," 2,108 ",
28306,11/07/2022,2022,7,11,A,1,TMK,53,Ciudad de Mexico," 1,515 "," 1,246 ",
28307,20/07/2022,2022,7,20,A,1,ONLINE,45,Veracruz de Ignacio de la Llave," 1,697 "," 1,462 ",
28308,25/07/2022,2022,7,25,A,1,TMK,35,Sinaloa," 5,152 "," 3,247 ",
28309,07/07/2022,2022,7,7,A,1,TMK,41,Guanajuato," 3,515 ", 662 ,
28310,20/07/2022,2022,7,20,A,1,ONLINE,37,Estado de Mexico, 909 ," 1,656 ",
28311,22/07/2022,2022,7,22,A,1,ONLINE,38,Ciudad de Mexico," 1,515 "," 1,483 ",
28312,06/07/2022,2022,7,6,A,1,TMK,61,Puebla," 3,030 "," 3,834 ",
28313,11/07/2022,2022,7,11,A,1,ONLINE,33,Veracruz de Ignacio de la Llave," 2,848 ", 76 ,
28314,22/07/2022,2022,7,22,A,1,ONLINE,37,Coahuila de Zaragoza," 3,030 "," 4,019 ",
28315,06/07/2022,2022,7,6,A,1,F2F_Channel,48,," 12,727 "," 2,832 ",
28316,11/07/2022,2022,7,11,A,1,TMK,67,Jalisco," 3,636 "," 1,391 ",
28317,20/07/2022,2022,7,20,A,1,ONLINE,33,Jalisco," 1,333 "," 1,478 ",
28318,06/07/2022,2022,7,6,A,1,F2F_Channel,42,," 4,242 "," 2,045 ",
28319,07/07/2022,2022,7,7,A,1,ONLINE,37,Queretaro, 939 ," 1,874 ",
28320,11/07/2022,2022,7,11,A,1,TMK,36,Ciudad de Mexico," 5,758 "," 14,928 ",
28321,22/07/2022,2022,7,22,A,1,ONLINE,40,Quintana Roo," 1,818 "," 1,236 ",
28322,22/07/2022,2022,7,22,A,1,ONLINE,35,Nuevo Leon," 1,818 "," 3,048 ",
28323,06/07/2022,2022,7,6,A,1,ONLINE,36,, 909 ," 1,448 ",
28324,20/07/2022,2022,7,20,A,1,ONLINE,32,Chihuahua," 1,212 ", 910 ,
28325,25/07/2022,2022,7,25,A,1,TMK,34,Ciudad de Mexico, 909 ," 1,054 ",
28326,07/07/2022,2022,7,7,A,1,ONLINE,37,Estado de Mexico," 6,061 "," 6,971 ",
28327,11/07/2022,2022,7,11,A,1,TMK,41,Jalisco," 2,727 "," 3,933 ",
28328,20/06/2022,2022,6,20,A,1,ONLINE,44,Ciudad de Mexico," 1,515 "," 2,671 ",
28329,25/07/2022,2022,7,25,A,1,TMK,38,Yucatan, 970 , 954 ,
28330,07/07/2022,2022,7,7,A,1,TMK,69,Estado de Mexico," 5,455 "," 1,854 ",
28331,22/07/2022,2022,7,22,A,1,ONLINE,34,Jalisco," 1,576 "," 1,352 ",
28332,06/07/2022,2022,7,6,A,1,ONLINE,39,," 1,455 ", 581 ,
28333,07/07/2022,2022,7,7,A,1,TMK,40,Nayarit," 5,758 "," 4,839 ",
28334,11/07/2022,2022,7,11,A,1,ONLINE,37,Aguascalientes," 3,636 ", 81 ,
28335,22/07/2022,2022,7,22,A,1,ONLINE,36,Estado de Mexico," 1,636 "," 1,989 ",
28336,03/06/2022,2022,6,3,A,1,ONLINE,41,," 1,818 "," 5,281 ",
28337,06/07/2022,2022,7,6,A,1,ONLINE,41,," 4,000 "," 4,076 ",
28338,07/07/2022,2022,7,7,A,1,ONLINE,31,Jalisco," 1,333 "," 1,109 ",
28339,11/07/2022,2022,7,11,A,1,TMK,43,Jalisco," 4,242 "," 4,863 ",
28340,25/07/2022,2022,7,25,A,1,TMK,42,Estado de Mexico," 3,636 "," 2,064 ",
28341,20/07/2022,2022,7,20,A,1,ONLINE,49,Sonora," 1,212 ", 417 ,
28342,06/07/2022,2022,7,6,A,1,ONLINE,38,," 3,939 "," 6,290 ",
28343,07/07/2022,2022,7,7,A,1,ONLINE,41,Tamaulipas," 1,455 ", 123 ,
28344,11/07/2022,2022,7,11,A,1,TMK,57,Ciudad de Mexico," 5,181 "," 1,458 ",
28345,11/07/2022,2022,7,11,A,1,TMK,50,Michoacan de Ocampo," 4,242 "," 7,024 ",
28346,22/07/2022,2022,7,22,A,1,ONLINE,45,Puebla," 1,394 ", 652 ,
28347,07/07/2022,2022,7,7,A,1,TMK,34,Estado de Mexico," 1,697 "," 1,402 ",
28348,11/07/2022,2022,7,11,A,1,TMK,35,Jalisco," 6,061 "," 2,007 ",
28349,20/07/2022,2022,7,20,A,1,ONLINE,41,San Luis Potosi," 1,333 "," 1,710 ",
28350,07/07/2022,2022,7,7,A,1,ONLINE,51,Sonora," 9,091 "," 40,220 ",
28351,07/07/2022,2022,7,7,A,1,TMK,34,Guanajuato," 5,758 "," 2,599 ",
28352,07/07/2022,2022,7,7,A,1,TMK,52,Ciudad de Mexico," 1,515 ", 638 ,
28353,20/07/2022,2022,7,20,A,1,ONLINE,71,Estado de Mexico," 1,212 "," 4,732 ",
28354,11/07/2022,2022,7,11,A,1,TMK,39,Ciudad de Mexico," 1,515 "," 2,009 ",
28355,20/06/2022,2022,6,20,A,1,ONLINE,34,Queretaro," 2,121 "," 1,362 ",
28356,07/07/2022,2022,7,7,A,1,TMK,49,Jalisco," 1,697 "," 2,361 ",
28357,15/06/2022,2022,6,15,A,1,ONLINE,38,Tamaulipas," 1,091 ", 878 ,
28358,07/07/2022,2022,7,7,A,1,TMK,55,Ciudad de Mexico," 7,273 "," 2,055 ",
28359,20/07/2022,2022,7,20,A,1,ONLINE,61,Ciudad de Mexico," 1,212 ", 212 ,
28360,22/07/2022,2022,7,22,A,1,ONLINE,42,Ciudad de Mexico," 2,424 "," 8,621 ",
28361,25/07/2022,2022,7,25,A,1,ONLINE,60,Nayarit," 4,848 "," 2,193 ",
28362,07/07/2022,2022,7,7,A,1,TMK,42,Baja California," 1,818 "," 1,272 ",
28363,07/07/2022,2022,7,7,A,1,ONLINE,51,Sinaloa," 1,515 "," 3,154 ",
28364,11/07/2022,2022,7,11,A,1,ONLINE,34,Jalisco, 970 , 199 ,
28365,20/07/2022,2022,7,20,A,1,ONLINE,37,Baja California," 1,273 ", 814 ,
28366,22/07/2022,2022,7,22,A,1,ONLINE,53,Estado de Mexico," 2,303 "," 2,786 ",
28367,07/07/2022,2022,7,7,A,1,TMK,60,Chihuahua," 1,818 "," 2,161 ",
28368,22/07/2022,2022,7,22,A,1,ONLINE,45,Puebla," 3,636 "," 2,845 ",
28369,07/07/2022,2022,7,7,A,1,ONLINE,38,Morelos," 1,818 "," 4,785 ",
28370,06/07/2022,2022,7,6,A,1,ONLINE,36,," 1,091 ", 571 ,
28371,25/07/2022,2022,7,25,A,1,ONLINE,34,Estado de Mexico, 909 , 206 ,
28372,07/07/2022,2022,7,7,A,1,ONLINE,33,Tamaulipas, 909 , 990 ,
28373,11/07/2022,2022,7,11,A,1,ONLINE,44,Guerrero," 9,091 ", 733 ,
28374,03/06/2022,2022,6,3,A,1,ONLINE,66,," 6,061 "," 4,289 ",
28375,06/07/2022,2022,7,6,A,1,ONLINE,38,," 1,515 "," 3,218 ",
28376,07/07/2022,2022,7,7,A,1,ONLINE,36,Yucatan," 3,030 "," 1,670 ",
28377,11/07/2022,2022,7,11,A,1,TMK,36,Yucatan," 1,515 "," 2,740 ",
28378,07/07/2022,2022,7,7,A,1,ONLINE,40,Estado de Mexico," 1,515 "," 3,099 ",
28379,11/07/2022,2022,7,11,A,1,TMK,33,Guanajuato," 4,848 "," 3,460 ",
28380,16/07/2022,2022,7,16,A,1,ONLINE,43,Sonora," 21,212 "," 5,946 ",
28381,20/07/2022,2022,7,20,A,1,ONLINE,37,Baja California," 1,212 "," 1,002 ",
28382,06/07/2022,2022,7,6,A,1,ONLINE,47,," 2,182 "," 2,288 ",
28383,07/07/2022,2022,7,7,A,1,ONLINE,43,Nuevo Leon," 4,242 "," 6,433 ",
28384,11/07/2022,2022,7,11,A,1,TMK,43,Morelos," 1,515 ", 686 ,
28385,20/07/2022,2022,7,20,A,1,ONLINE,42,Puebla, 909 , 715 ,
28386,22/07/2022,2022,7,22,A,1,ONLINE,34,Nuevo Leon," 1,030 "," 1,789 ",
28387,20/07/2022,2022,7,20,A,1,ONLINE,35,Ciudad de Mexico," 1,024 "," 1,086 ",
28388,22/07/2022,2022,7,22,A,1,ONLINE,42,Quintana Roo," 1,939 ", 386 ,
28389,11/07/2022,2022,7,11,A,1,TMK,64,Ciudad de Mexico," 2,727 "," 5,176 ",
28390,20/07/2022,2022,7,20,A,1,ONLINE,31,Ciudad de Mexico, 909 , 943 ,
28391,07/07/2022,2022,7,7,A,1,ONLINE,48,Chihuahua," 3,030 "," 14,460 ",
28392,11/07/2022,2022,7,11,A,1,TMK,45,Jalisco," 6,667 "," 2,518 ",
28393,13/07/2022,2022,7,13,A,1,TMK,64,," 3,030 ", 431 ,
28394,16/07/2022,2022,7,16,A,1,ONLINE,37,Ciudad de Mexico," 2,121 "," 2,217 ",
28395,20/07/2022,2022,7,20,A,1,F2F_Channel,91,," 5,152 ", 966 ,
28396,06/07/2022,2022,7,6,A,1,ONLINE,33,," 1,212 "," 3,046 ",
28397,07/07/2022,2022,7,7,A,1,ONLINE,34,Ciudad de Mexico, 909 , 680 ,
28398,13/07/2022,2022,7,13,A,1,TMK,48,Ciudad de Mexico," 3,939 "," 2,055 ",
28399,06/07/2022,2022,7,6,A,1,ONLINE,39,Jalisco," 2,424 "," 1,193 ",
28400,11/07/2022,2022,7,11,A,1,TMK,44,Sinaloa," 6,061 "," 3,799 ",
28401,07/07/2022,2022,7,7,A,1,ONLINE,36,Ciudad de Mexico," 1,629 "," 4,710 ",
28402,11/07/2022,2022,7,11,A,1,ONLINE,37,Queretaro," 1,273 "," 2,192 ",
28403,13/07/2022,2022,7,13,A,1,TMK,75,," 9,091 "," 12,770 ",
28404,07/07/2022,2022,7,7,A,1,ONLINE,48,Estado de Mexico," 2,303 "," 3,434 ",
28405,07/07/2022,2022,7,7,A,1,ONLINE,35,Nuevo Leon, 909 , 563 ,
28406,25/07/2022,2022,7,25,A,1,TMK,40,Jalisco," 3,030 "," 2,197 ",
28407,13/07/2022,2022,7,13,A,1,ONLINE,45,," 9,091 "," 4,638 ",
28408,06/07/2022,2022,7,6,A,1,ONLINE,41,Quintana Roo," 5,758 "," 5,400 ",
28409,16/07/2022,2022,7,16,A,1,ONLINE,61,Ciudad de Mexico," 3,030 "," 3,690 ",
28410,20/07/2022,2022,7,20,A,1,TMK,38,Puebla," 12,121 "," 20,715 ",
28411,22/07/2022,2022,7,22,A,1,ONLINE,29,Estado de Mexico," 1,212 "," 1,087 ",
28412,06/07/2022,2022,7,6,A,1,TMK,83,," 2,424 ", 734 ,
28413,07/07/2022,2022,7,7,A,1,ONLINE,36,Jalisco, 970 ," 2,245 ",
28414,11/07/2022,2022,7,11,A,1,TMK,43,Chihuahua," 1,515 ", 264 ,
28415,16/07/2022,2022,7,16,A,1,ONLINE,45,Baja California," 1,515 "," 3,348 ",
28416,06/07/2022,2022,7,6,A,1,ONLINE,37,," 5,758 "," 14,952 ",
28417,07/07/2022,2022,7,7,A,1,TMK,50,Chihuahua," 4,848 "," 6,693 ",
28418,22/07/2022,2022,7,22,A,1,ONLINE,34,Estado de Mexico, 909 ," 1,080 ",
28419,06/07/2022,2022,7,6,A,1,ONLINE,50,Sonora," 3,636 "," 14,349 ",
28420,11/07/2022,2022,7,11,A,1,ONLINE,46,Estado de Mexico," 4,242 "," 6,913 ",
28421,07/07/2022,2022,7,7,A,1,ONLINE,37,," 1,515 "," 1,296 ",
28422,11/07/2022,2022,7,11,A,1,TMK,66,Tamaulipas," 5,152 "," 1,876 ",
28423,16/07/2022,2022,7,16,A,1,ONLINE,34,Ciudad de Mexico," 6,061 "," 18,759 ",
28424,07/07/2022,2022,7,7,A,1,TMK,41,Ciudad de Mexico," 2,424 "," 2,956 ",
28425,11/07/2022,2022,7,11,A,1,TMK,36,Coahuila de Zaragoza," 1,212 ", 910 ,
28426,13/07/2022,2022,7,13,A,1,ONLINE,45,Ciudad de Mexico," 2,545 "," 4,454 ",
28427,22/07/2022,2022,7,22,A,1,ONLINE,32,Estado de Mexico," 1,091 "," 1,269 ",
28428,06/07/2022,2022,7,6,A,1,ONLINE,37,," 2,424 "," 7,290 ",
28429,11/07/2022,2022,7,11,A,1,ONLINE,52,Hidalgo," 1,273 "," 2,007 ",
28430,16/07/2022,2022,7,16,A,1,ONLINE,51,Ciudad de Mexico," 60,606 "," 4,487 ",
28431,06/07/2022,2022,7,6,A,1,F2F_Channel,55,," 5,636 "," 4,149 ",
28432,06/07/2022,2022,7,6,A,1,ONLINE,37,," 2,545 "," 3,925 ",
28433,07/07/2022,2022,7,7,A,1,TMK,31,Estado de Mexico," 2,303 "," 2,006 ",
28434,16/07/2022,2022,7,16,A,1,ONLINE,35,Guanajuato, 970 , 559 ,
28435,06/07/2022,2022,7,6,A,1,TMK,64,," 5,455 "," 3,889 ",
28436,07/07/2022,2022,7,7,A,1,TMK,78,Ciudad de Mexico," 3,394 "," 3,001 ",
28437,13/07/2022,2022,7,13,A,1,ONLINE,38,Sonora," 3,939 "," 2,109 ",
28438,11/07/2022,2022,7,11,A,1,TMK,54,Tamaulipas," 60,606 ", 611 ,
28439,22/07/2022,2022,7,22,A,1,ONLINE,37,Jalisco," 1,212 "," 2,012 ",
28440,06/07/2022,2022,7,6,A,1,ONLINE,45,Chihuahua," 3,030 "," 12,648 ",
28441,16/07/2022,2022,7,16,A,1,ONLINE,36,Nayarit," 2,121 ", 868 ,
28442,06/07/2022,2022,7,6,A,1,ONLINE,53,," 8,788 "," 4,890 ",
28443,07/07/2022,2022,7,7,A,1,TMK,56,Aguascalientes," 1,758 "," 2,142 ",
28444,13/07/2022,2022,7,13,A,1,ONLINE,50,Hidalgo," 1,818 "," 2,262 ",
28445,16/07/2022,2022,7,16,A,1,ONLINE,37,Estado de Mexico," 1,939 "," 1,371 ",
28446,22/07/2022,2022,7,22,A,1,ONLINE,47,Estado de Mexico," 1,212 ", 790 ,
28447,06/07/2022,2022,7,6,A,1,ONLINE,57,Coahuila de Zaragoza," 5,152 "," 4,829 ",
28448,16/07/2022,2022,7,16,A,1,ONLINE,35,Nuevo Leon," 1,694 "," 2,349 ",
28449,07/07/2022,2022,7,7,A,1,TMK,36,Queretaro, 909 , 646 ,
