Area,Province,ER_Name_Nom_RE,Low_Wage_Salaire_Minium,Median_Wage_Salaire_Median,High_Wage_Salaire_Maximal,Revision_Date_Date_revision
"Painters, sculptors and other visual artists",BC,Vancouver Island and Coast,,,,2019-11-04
"Painters, sculptors and other visual artists",BC,Lower Mainland,,,,2019-11-04
"Painters, sculptors and other visual artists",BC,Thompson--Okanagan,,,,2019-11-04
"Painters, sculptors and other visual artists",BC,Kootenay,,,,2019-11-04
"Painters, sculptors and other visual artists",BC,Cariboo,,,,2019-11-04
"Painters, sculptors and other visual artists",BC,North Coast,,,,2019-11-04
"Painters, sculptors and other visual artists",BC,Nechako,,,,2019-11-04
"Painters, sculptors and other visual artists",BC,Northeast,,,,2019-11-04
"Painters, sculptors and other visual artists",YK,Yukon Territory,,,,2019-11-04
"Painters, sculptors and other visual artists",NW,Northwest Territories,,,,2019-11-04
"Painters, sculptors and other visual artists",NU,Nunavut,,,,2019-11-04
Library and public archive technicians,NA,National,15,26,32.97,2019-11-04
Library and public archive technicians,NL,Newfoundland and Labrador,22.35,24.52,30.22,2019-11-04
Library and public archive technicians,NL,Avalon Peninsula,22.8,25.84,33.65,2019-11-04
Library and public archive technicians,NL,South Coast--Burin Peninsula,,,,2019-11-04
Library and public archive technicians,NL,West Coast--Northern Peninsula--Labrador,,,,2019-11-04
Library and public archive technicians,NL,Notre Dame--Central Bonavista Bay,,,,2019-11-04
Library and public archive technicians,PE,Prince Edward Island,,,,2019-11-04
Library and public archive technicians,NS,Nova Scotia,18.51,23.5,30.22,2019-11-04
Library and public archive technicians,NS,Cape Breton,,,,2019-11-04
Library and public archive technicians,NS,North Shore,,,,2019-11-04
Library and public archive technicians,NS,Annapolis Valley,,,,2019-11-04
Library and public archive technicians,NS,Southern,,,,2019-11-04
Library and public archive technicians,NS,Halifax,,,,2019-11-04
Library and public archive technicians,NB,New Brunswick,,,,2019-11-04
Library and public archive technicians,NB,Campbellton--Miramichi,,,,2019-11-04
Library and public archive technicians,NB,Moncton--Richibucto,,,,2019-11-04
Library and public archive technicians,NB,Saint John--St. Stephen,,,,2019-11-04
Library and public archive technicians,NB,Fredericton--Oromocto,,,,2019-11-04
Library and public archive technicians,NB,Edmundston--Woodstock,,,,2019-11-04
Library and public archive technicians,QC,Québec,12.5,25,32.44,2019-11-04
Library and public archive technicians,QC,Gaspésie--Îles-de-la-Madeleine,,,,2019-11-04
Library and public archive technicians,QC,Bas-Saint-Laurent,,,,2019-11-04
Library and public archive technicians,QC,Capitale-Nationale,12.5,25,32.44,2019-11-04
Library and public archive technicians,QC,Chaudière-Appalaches,,,,2019-11-04
Library and public archive technicians,QC,Estrie,,,,2019-11-04
Library and public archive technicians,QC,Centre-du-Québec,,,,2019-11-04
Library and public archive technicians,QC,Montérégie,12.5,25,32.44,2019-11-04
Library and public archive technicians,QC,Montréal,12.5,25,32.44,2019-11-04
Library and public archive technicians,QC,Laval,,,,2019-11-04
Library and public archive technicians,QC,Lanaudière,,,,2019-11-04
Library and public archive technicians,QC,Laurentides,12.5,25,32.44,2019-11-04
Library and public archive technicians,QC,Outaouais,12.5,25,32.44,2019-11-04
Library and public archive technicians,QC,Abitibi-Témiscamingue,,,,2019-11-04
Library and public archive technicians,QC,Mauricie,,,,2019-11-04
Library and public archive technicians,QC,Saguenay--Lac-Saint-Jean,,,,2019-11-04
Library and public archive technicians,QC,Côte-Nord,,,,2019-11-04
Library and public archive technicians,QC,Nord-du-Québec,,,,2019-11-04
Library and public archive technicians,ON,Ontario,14.9,26,34.41,2019-11-04
Library and public archive technicians,ON,Ottawa,14.9,26,34.41,2019-11-04
Library and public archive technicians,ON,Kingston--Pembroke,,,,2019-11-04
Library and public archive technicians,ON,Muskoka--Kawarthas,,,,2019-11-04
Library and public archive technicians,ON,Toronto,24.88,26,34.41,2019-11-04
Library and public archive technicians,ON,Kitchener--Waterloo--Barrie,14.9,26,34.41,2019-11-04
Library and public archive technicians,ON,Hamilton--Niagara Peninsula,14.9,26,34.41,2019-11-04
Library and public archive technicians,ON,London,,,,2019-11-04
Library and public archive technicians,ON,Windsor--Sarnia,,,,2019-11-04
Library and public archive technicians,ON,Stratford--Bruce Peninsula,,,,2019-11-04
Library and public archive technicians,ON,Northeast,14.9,26,34.41,2019-11-04
Library and public archive technicians,ON,Northwest,25,27,35,2019-11-04
Library and public archive technicians,MB,Manitoba,15,24.29,33.82,2019-11-04
Library and public archive technicians,MB,Southeast,,,,2019-11-04
Library and public archive technicians,MB,South Central,,,,2019-11-04
Library and public archive technicians,MB,Southwest,,,,2019-11-04
Library and public archive technicians,MB,North Central,,,,2019-11-04
Library and public archive technicians,MB,Winnipeg,15,24.29,33.82,2019-11-04
Library and public archive technicians,MB,Interlake,,,,2019-11-04
Library and public archive technicians,MB,Parklands,,,,2019-11-04
Library and public archive technicians,MB,North,,,,2019-11-04
Library and public archive technicians,SK,Saskatchewan,14,22,35,2019-11-04
Library and public archive technicians,SK,Regina--Moose Mountain,,,,2019-11-04
Library and public archive technicians,SK,Swift Current--Moose Jaw,,,,2019-11-04
Library and public archive technicians,SK,Saskatoon--Biggar,14,22,35,2019-11-04
Library and public archive technicians,SK,Yorkton--Melville,,,,2019-11-04
Library and public archive technicians,SK,Prince Albert,,,,2019-11-04
Library and public archive technicians,SK,Northern,,,,2019-11-04
Library and public archive technicians,AB,Alberta,15,24.04,38.14,2019-11-04
Library and public archive technicians,AB,Lethbridge--Medicine Hat,,,,2019-11-04
Library and public archive technicians,AB,Camrose--Drumheller,,,,2019-11-04
Library and public archive technicians,AB,Calgary,15,24.04,38.14,2019-11-04
Library and public archive technicians,AB,Banff--Jasper--Rocky Mountain House,,,,2019-11-04
Library and public archive technicians,AB,Red Deer,,,,2019-11-04
Library and public archive technicians,AB,Edmonton,23.52,28.91,36.42,2019-11-04
Library and public archive technicians,AB,Athabasca--Grande Prairie--Peace River,,,,2019-11-04
Library and public archive technicians,AB,Wood Buffalo--Cold Lake,,,,2019-11-04
Library and public archive technicians,BC,British Columbia,15,25.64,27,2019-11-04
Library and public archive technicians,BC,Vancouver Island and Coast,,,,2019-11-04
Library and public archive technicians,BC,Lower Mainland,15,26,27.16,2019-11-04
Library and public archive technicians,BC,Thompson--Okanagan,,,,2019-11-04
Library and public archive technicians,BC,Kootenay,,,,2019-11-04
Library and public archive technicians,BC,Cariboo,,,,2019-11-04
Library and public archive technicians,BC,North Coast,,,,2019-11-04
Library and public archive technicians,BC,Nechako,,,,2019-11-04
Library and public archive technicians,BC,Northeast,,,,2019-11-04
Library and public archive technicians,YK,Yukon Territory,,,,2019-11-04
Library and public archive technicians,NW,Northwest Territories,,,,2019-11-04
Library and public archive technicians,NU,Nunavut,,,,2019-11-04
Technical occupations related to museums and art galleries,NA,National,12,16.33,34,2019-11-04
Technical occupations related to museums and art galleries,NL,Newfoundland and Labrador,12.15,20.94,27.16,2019-11-04
Technical occupations related to museums and art galleries,NL,Avalon Peninsula,,,,2019-11-04
Technical occupations related to museums and art galleries,NL,South Coast--Burin Peninsula,,,,2019-11-04
Technical occupations related to museums and art galleries,NL,West Coast--Northern Peninsula--Labrador,,,,2019-11-04
Technical occupations related to museums and art galleries,NL,Notre Dame--Central Bonavista Bay,,,,2019-11-04
Technical occupations related to museums and art galleries,PE,Prince Edward Island,,,,2019-11-04
Technical occupations related to museums and art galleries,NS,Nova Scotia,12,16.35,24.14,2019-11-04
Technical occupations related to museums and art galleries,NS,Cape Breton,,,,2019-11-04
Technical occupations related to museums and art galleries,NS,North Shore,12,16.35,20.93,2019-11-04
Technical occupations related to museums and art galleries,NS,Annapolis Valley,,,,2019-11-04
Technical occupations related to museums and art galleries,NS,Southern,,,,2019-11-04
Technical occupations related to museums and art galleries,NS,Halifax,11.55,16,22.5,2019-11-04
Technical occupations related to museums and art galleries,NB,New Brunswick,11.5,15.44,33,2019-11-04
Technical occupations related to museums and art galleries,NB,Campbellton--Miramichi,11.5,15.52,17.58,2019-11-04
Technical occupations related to museums and art galleries,NB,Moncton--Richibucto,,,,2019-11-04
Technical occupations related to museums and art galleries,NB,Saint John--St. Stephen,12.3,16.86,25.35,2019-11-04
Technical occupations related to museums and art galleries,NB,Fredericton--Oromocto,15,15.52,18.28,2019-11-04
Technical occupations related to museums and art galleries,NB,Edmundston--Woodstock,,,,2019-11-04
Technical occupations related to museums and art galleries,QC,Québec,12.5,15.08,35.9,2019-11-04
Technical occupations related to museums and art galleries,QC,Gaspésie--Îles-de-la-Madeleine,,,,2019-11-04
Technical occupations related to museums and art galleries,QC,Bas-Saint-Laurent,,,,2019-11-04
Technical occupations related to museums and art galleries,QC,Capitale-Nationale,,,,2019-11-04
Technical occupations related to museums and art galleries,QC,Chaudière-Appalaches,,,,2019-11-04
Technical occupations related to museums and art galleries,QC,Estrie,,,,2019-11-04
Technical occupations related to museums and art galleries,QC,Centre-du-Québec,,,,2019-11-04
Technical occupations related to museums and art galleries,QC,Montérégie,,,,2019-11-04
Technical occupations related to museums and art galleries,QC,Montréal,,,,2019-11-04
Technical occupations related to museums and art galleries,QC,Laval,,,,2019-11-04
Technical occupations related to museums and art galleries,QC,Lanaudière,,,,2019-11-04
Technical occupations related to museums and art galleries,QC,Laurentides,,,,2019-11-04
Technical occupations related to museums and art galleries,QC,Outaouais,,,,2019-11-04
Technical occupations related to museums and art galleries,QC,Abitibi-Témiscamingue,,,,2019-11-04
Technical occupations related to museums and art galleries,QC,Mauricie,,,,2019-11-04
Technical occupations related to museums and art galleries,QC,Saguenay--Lac-Saint-Jean,,,,2019-11-04
Technical occupations related to museums and art galleries,QC,Côte-Nord,,,,2019-11-04
Technical occupations related to museums and art galleries,QC,Nord-du-Québec,,,,2019-11-04
Technical occupations related to museums and art galleries,ON,Ontario,14,19.61,27.5,2019-11-04
Technical occupations related to museums and art galleries,ON,Ottawa,15,22.7,27.86,2019-11-04
Technical occupations related to museums and art galleries,ON,Kingston--Pembroke,,,,2019-11-04
Technical occupations related to museums and art galleries,ON,Muskoka--Kawarthas,,,,2019-11-04
Technical occupations related to museums and art galleries,ON,Toronto,14,19.44,30.87,2019-11-04
Technical occupations related to museums and art galleries,ON,Kitchener--Waterloo--Barrie,14,18.15,25,2019-11-04
Technical occupations related to museums and art galleries,ON,Hamilton--Niagara Peninsula,14.64,20,27.09,2019-11-04
Technical occupations related to museums and art galleries,ON,London,,,,2019-11-04
Technical occupations related to museums and art galleries,ON,Windsor--Sarnia,,,,2019-11-04
Technical occupations related to museums and art galleries,ON,Stratford--Bruce Peninsula,,,,2019-11-04
Technical occupations related to museums and art galleries,ON,Northeast,,,,2019-11-04
Technical occupations related to museums and art galleries,ON,Northwest,,,,2019-11-04
Technical occupations related to museums and art galleries,MB,Manitoba,12,16,35.73,2019-11-04
Technical occupations related to museums and art galleries,MB,Southeast,,,,2019-11-04
Technical occupations related to museums and art galleries,MB,South Central,,,,2019-11-04
Technical occupations related to museums and art galleries,MB,Southwest,,,,2019-11-04
Technical occupations related to museums and art galleries,MB,North Central,,,,2019-11-04
Technical occupations related to museums and art galleries,MB,Winnipeg,15,16,35.73,2019-11-04
Technical occupations related to museums and art galleries,MB,Interlake,,,,2019-11-04
Technical occupations related to museums and art galleries,MB,Parklands,,,,2019-11-04
Technical occupations related to museums and art galleries,MB,North,,,,2019-11-04
Technical occupations related to museums and art galleries,SK,Saskatchewan,13.04,17.5,41.57,2019-11-04
Technical occupations related to museums and art galleries,SK,Regina--Moose Mountain,,,,2019-11-04
Technical occupations related to museums and art galleries,SK,Swift Current--Moose Jaw,,,,2019-11-04
Technical occupations related to museums and art galleries,SK,Saskatoon--Biggar,,,,2019-11-04
Technical occupations related to museums and art galleries,SK,Yorkton--Melville,,,,2019-11-04
Technical occupations related to museums and art galleries,SK,Prince Albert,,,,2019-11-04
Technical occupations related to museums and art galleries,SK,Northern,,,,2019-11-04
Technical occupations related to museums and art galleries,AB,Alberta,15,20,50,2019-11-04
Technical occupations related to museums and art galleries,AB,Lethbridge--Medicine Hat,,,,2019-11-04
Technical occupations related to museums and art galleries,AB,Camrose--Drumheller,,,,2019-11-04
Technical occupations related to museums and art galleries,AB,Calgary,15,20.21,28.77,2019-11-04
Technical occupations related to museums and art galleries,AB,Banff--Jasper--Rocky Mountain House,,,,2019-11-04
Technical occupations related to museums and art galleries,AB,Red Deer,,,,2019-11-04
Technical occupations related to museums and art galleries,AB,Edmonton,15,20,32.09,2019-11-04
Technical occupations related to museums and art galleries,AB,Athabasca--Grande Prairie--Peace River,15,20,50,2019-11-04
Technical occupations related to museums and art galleries,AB,Wood Buffalo--Cold Lake,,,,2019-11-04
Technical occupations related to museums and art galleries,BC,British Columbia,14.42,20,29.68,2019-11-04
Technical occupations related to museums and art galleries,BC,Vancouver Island and Coast,,,,2019-11-04
Technical occupations related to museums and art galleries,BC,Lower Mainland,14.54,21.75,31.62,2019-11-04
Technical occupations related to museums and art galleries,BC,Thompson--Okanagan,,,,2019-11-04
Technical occupations related to museums and art galleries,BC,Kootenay,,,,2019-11-04
Technical occupations related to museums and art galleries,BC,Cariboo,,,,2019-11-04
Technical occupations related to museums and art galleries,BC,North Coast,,,,2019-11-04
Technical occupations related to museums and art galleries,BC,Nechako,,,,2019-11-04
Technical occupations related to museums and art galleries,BC,Northeast,,,,2019-11-04
Technical occupations related to museums and art galleries,YK,Yukon Territory,,,,2019-11-04
Technical occupations related to museums and art galleries,NW,Northwest Territories,,,,2019-11-04
Technical occupations related to museums and art galleries,NU,Nunavut,,,,2019-11-04
Photographers,NA,National,11.5,18,30.22,2019-11-04
Photographers,NL,Newfoundland and Labrador,,,,2019-11-04
Photographers,NL,Avalon Peninsula,,,,2019-11-04
Photographers,NL,South Coast--Burin Peninsula,,,,2019-11-04
Photographers,NL,West Coast--Northern Peninsula--Labrador,,,,2019-11-04
Photographers,NL,Notre Dame--Central Bonavista Bay,,,,2019-11-04
Photographers,PE,Prince Edward Island,,,,2019-11-04
Photographers,NS,Nova Scotia,,,,2019-11-04
Photographers,NS,Cape Breton,,,,2019-11-04
Photographers,NS,North Shore,,,,2019-11-04
Photographers,NS,Annapolis Valley,,,,2019-11-04
Photographers,NS,Southern,,,,2019-11-04
Photographers,NS,Halifax,,,,2019-11-04
Photographers,NB,New Brunswick,,,,2019-11-04
Photographers,NB,Campbellton--Miramichi,,,,2019-11-04
Photographers,NB,Moncton--Richibucto,,,,2019-11-04
Photographers,NB,Saint John--St. Stephen,,,,2019-11-04
Photographers,NB,Fredericton--Oromocto,,,,2019-11-04
Photographers,NB,Edmundston--Woodstock,,,,2019-11-04
Photographers,QC,Québec,12.5,16.94,30.24,2019-11-04
Photographers,QC,Gaspésie--Îles-de-la-Madeleine,,,,2019-11-04
Photographers,QC,Bas-Saint-Laurent,,,,2019-11-04
Photographers,QC,Capitale-Nationale,,,,2019-11-04
Photographers,QC,Chaudière-Appalaches,,,,2019-11-04
Photographers,QC,Estrie,,,,2019-11-04
Photographers,QC,Centre-du-Québec,,,,2019-11-04
Photographers,QC,Montérégie,12.5,16.94,30.24,2019-11-04
Photographers,QC,Montréal,12.5,16.94,30.24,2019-11-04
Photographers,QC,Laval,12.5,16.94,30.24,2019-11-04
Photographers,QC,Lanaudière,,,,2019-11-04
Photographers,QC,Laurentides,12.5,16.94,30.24,2019-11-04
Photographers,QC,Outaouais,,,,2019-11-04
Photographers,QC,Abitibi-Témiscamingue,,,,2019-11-04
Photographers,QC,Mauricie,,,,2019-11-04
Photographers,QC,Saguenay--Lac-Saint-Jean,,,,2019-11-04
Photographers,QC,Côte-Nord,,,,2019-11-04
Photographers,QC,Nord-du-Québec,,,,2019-11-04
Photographers,ON,Ontario,14,16.03,22.86,2019-11-04
Photographers,ON,Ottawa,,,,2019-11-04
Photographers,ON,Kingston--Pembroke,14,16.03,22.86,2019-11-04
Photographers,ON,Muskoka--Kawarthas,14,16.03,22.86,2019-11-04
Photographers,ON,Toronto,14,16.03,22.86,2019-11-04
Photographers,ON,Kitchener--Waterloo--Barrie,14,16.03,22.86,2019-11-04
Photographers,ON,Hamilton--Niagara Peninsula,,,,2019-11-04
Photographers,ON,London,,,,2019-11-04
Photographers,ON,Windsor--Sarnia,,,,2019-11-04
Photographers,ON,Stratford--Bruce Peninsula,,,,2019-11-04
Photographers,ON,Northeast,,,,2019-11-04
Photographers,ON,Northwest,,,,2019-11-04
Photographers,MB,Manitoba,,,,2019-11-04
Photographers,MB,Southeast,,,,2019-11-04
